hello,:-)!,Time,Interval:,1480562138.13259,Running,Time:,0,,,,,,,,,,,,,,,,,,,,,,Average Interval,Std Dev,Variance,Max,Min
[(32,,44,,15,,21,,4.7259583473,,1.695759654,,1.9022674561,,-0.0024165956,,-0.0016144629,,0.0031568131,,0.9999909400939941)],Time,Interval:,0.008553,Running,Time:,13.767264,,,,,,,
[(40,,44,,15,,21,,4.7258925438,,1.6957775354,,1.9022181034,,-0.0022087449,,-0.0018725597,,0.0030357763,,0.9999908804893494)],Time,Interval:,0.008549,Running,Time:,4.824962,,,,,,,
[(48,,44,,15,,21,,4.7259101868,,1.6957672834,,1.9022358656,,-0.0021873303,,-0.0018339724,,0.0029587829,,0.9999909400939941)],Time,Interval:,0.008549,Running,Time:,8.291655,,,,,,,
[(56,,44,,15,,21,,4.7259202003,,1.6957398653,,1.9023134708,,-0.0021932728,,-0.0017644468,,0.0028978861,,0.9999911785125732)],Time,Interval:,0.008548,Running,Time:,7.833124,,,,,,,
[(65,,44,,15,,21,,4.7259726524,,1.6957716942,,1.9022470713,,-0.0022157303,,-0.0018036119,,0.0030004694,,0.999990701675415)],Time,Interval:,0.008548,Running,Time:,14.266636,,,,,,,
[(73,,44,,15,,21,,4.7258081436,,1.6956435442,,1.9022409916,,-0.002211055,,-0.0018685006,,0.0031835879,,0.9999910593032837)],Time,Interval:,0.008547,Running,Time:,6.367237,,,,,,,
[(81,,44,,15,,21,,4.7258067131,,1.695764184,,1.9021984339,,-0.0021818033,,-0.0019787739,,0.0030351845,,0.9999905824661255)],Time,Interval:,0.008547,Running,Time:,14.425377,,,,,,,
[(90,,44,,15,,21,,4.7258882523,,1.6957674026,,1.9023040533,,-0.0022138737,,-0.0017910914,,0.0029566744,,0.9999908804893494)],Time,Interval:,0.008544,Running,Time:,1.741403,,,,,,,
[(98,,44,,15,,21,,4.725812912,,1.6957827806,,1.9022356272,,-0.0023882198,,-0.0019164311,,0.0031044376,,0.9999906420707703)],Time,Interval:,0.008544,Running,Time:,11.116912,,,,,,,
[(106,,44,,15,,21,,4.7259569168,,1.6957473755,,1.9022675753,,-0.0023840771,,-0.0016206793,,0.0030997759,,0.9999920725822449)],Time,Interval:,0.008543,Running,Time:,5.992023,,,,,,,
[(115,,44,,15,,21,,4.725894928,,1.6957780123,,1.9021971226,,-0.0022271052,,-0.0017459816,,0.0031862473,,0.999991238117218)],Time,Interval:,0.008543,Running,Time:,13.425188,,,,,,,
[(123,,44,,15,,21,,4.7259664536,,1.6957492828,,1.9022554159,,-0.0023733736,,-0.0016326393,,0.0031058302,,0.9999914169311523)],Time,Interval:,0.008542,Running,Time:,3.733406,,,,,,,
[(131,,44,,15,,21,,4.7258963585,,1.6957384348,,1.9022089243,,-0.0022433263,,-0.0018387194,,0.0032010719,,0.999990701675415)],Time,Interval:,0.008542,Running,Time:,6.63344,,,,,,,
[(140,,44,,15,,21,,4.7258973122,,1.6957709789,,1.9022182226,,-0.0022825638,,-0.0019297291,,0.0031311042,,0.999990701675415)],Time,Interval:,0.008542,Running,Time:,11.83364,,,,,,,
[(148,,44,,15,,21,,4.7258377075,,1.6957707405,,1.9022314548,,-0.0023428041,,-0.001800287,,0.0029903103,,0.9999911785125732)],Time,Interval:,0.008541,Running,Time:,12.500206,,,,,,,
[(156,,44,,15,,21,,4.725839138,,1.6956419945,,1.9022656679,,-0.0022147,,-0.0018869733,,0.0031070106,,0.999990701675415)],Time,Interval:,0.00854,Running,Time:,1.541627,,,,,,,
[(165,,44,,15,,21,,4.7258815765,,1.6957676411,,1.9022113085,,-0.0022382122,,-0.0017637097,,0.0031765525,,0.9999914765357971)],Time,Interval:,0.008539,Running,Time:,0.099561,,,,,,,
[(173,,44,,15,,21,,4.7258505821,,1.6956664324,,1.9022455215,,-0.002223497,,-0.0019177536,,0.0031675373,,0.9999911189079285)],Time,Interval:,0.008539,Running,Time:,7.058474,,,,,,,
[(182,,44,,15,,21,,4.7259135246,,1.6956671476,,1.9022425413,,-0.0022230537,,-0.0018216905,,0.0031962343,,0.9999909400939941)],Time,Interval:,0.008539,Running,Time:,11.266417,,,,,,,
[(190,,44,,15,,21,,4.7259097099,,1.6957505941,,1.9022675753,,-0.0023100702,,-0.0017477565,,0.0029760047,,0.9999907612800598)],Time,Interval:,0.008538,Running,Time:,1.200006,,,,,,,
[(198,,44,,15,,21,,4.72590065,,1.6957689524,,1.9022212029,,-0.0022277364,,-0.0018277387,,0.0030765173,,0.9999909400939941)],Time,Interval:,0.008538,Running,Time:,12.066381,,,,,,,
[(206,,44,,15,,21,,4.7259488106,,1.6957548857,,1.9022548199,,-0.0022443386,,-0.0017010048,,0.0031215586,,0.9999905824661255)],Time,Interval:,0.008538,Running,Time:,12.966355,,,,,,,
[(215,,44,,15,,21,,4.7258534431,,1.6957359314,,1.9022490978,,-0.0022414871,,-0.0019161107,,0.0031643421,,0.9999908208847046)],Time,Interval:,0.008538,Running,Time:,13.300527,,,,,,,
[(223,,44,,15,,21,,4.7259244919,,1.6957241297,,1.9022312164,,-0.0022124241,,-0.0017899587,,0.0031805788,,0.9999907612800598)],Time,Interval:,0.008537,Running,Time:,11.350359,,,,,,,
[(232,,44,,15,,21,,4.7259302139,,1.6957757473,,1.9022172689,,-0.0022535992,,-0.0017944061,,0.0031528384,,0.999990701675415)],Time,Interval:,0.008537,Running,Time:,14.375371,,,,,,,
[(240,,44,,15,,21,,4.7259263992,,1.6957609653,,1.9022483826,,-0.0024300574,,-0.0017121368,,0.0030894433,,0.9999911785125732)],Time,Interval:,0.008537,Running,Time:,16.650069,,,,,,,
[(248,,44,,15,,21,,4.7258620262,,1.6957304478,,1.902220726,,-0.0022343048,,-0.0018665667,,0.0030802628,,0.999991238117218)],Time,Interval:,0.008536,Running,Time:,3.466936,,,,,,,
[(256,,44,,15,,21,,4.7258901596,,1.6957423687,,1.9022310972,,-0.0022398871,,-0.001836164,,0.0031993452,,0.9999905824661255)],Time,Interval:,0.008534,Running,Time:,8.425102,,,,,,,
[(265,,44,,15,,21,,4.7259840965,,1.6957665682,,1.9022297859,,-0.0022626433,,-0.0016704773,,0.0031203392,,0.9999908804893494)],Time,Interval:,0.008534,Running,Time:,15.416903,,,,,,,
[(273,,44,,15,,21,,4.7259092331,,1.6957293749,,1.902274847,,-0.0021446319,,-0.0018229374,,0.0029983399,,0.9999906420707703)],Time,Interval:,0.008532,Running,Time:,4.749953,,,,,,,
[(282,,44,,15,,21,,4.7259087563,,1.6957578659,,1.902228117,,-0.0022651984,,-0.0018496894,,0.0031655394,,0.9999907612800598)],Time,Interval:,0.008532,Running,Time:,12.900251,,,,,,,
[(290,,44,,15,,21,,4.7259283066,,1.6957739592,,1.9022380114,,-0.0022590887,,-0.0018671652,,0.0033057388,,0.999991238117218)],Time,Interval:,0.008531,Running,Time:,14.291735,,,,,,,
[(298,,44,,15,,21,,4.7259478569,,1.6957886219,,1.902218461,,-0.0022347919,,-0.0017599515,,0.003099011,,0.9999907612800598)],Time,Interval:,0.008529,Running,Time:,2.966425,,,,,,,
[(307,,44,,15,,21,,4.7259235382,,1.6957591772,,1.902228117,,-0.0022160586,,-0.0017578877,,0.0030542361,,0.9999909400939941)],Time,Interval:,0.008529,Running,Time:,14.283204,,,,,,,
[(315,,44,,15,,21,,4.7258691788,,1.6957592964,,1.9022290707,,-0.0022569364,,-0.0018653669,,0.0031566145,,0.9999905228614807)],Time,Interval:,0.008528,Running,Time:,0.892398,,,,,,,
[(323,,44,,15,,21,,4.7259335518,,1.6957781315,,1.9022419453,,-0.0022999919,,-0.0019422438,,0.003228734,,0.9999911189079285)],Time,Interval:,0.008526,Running,Time:,8.666591,,,,,,,
[(332,,44,,15,,21,,4.7258777618,,1.6956201792,,1.9022603035,,-0.002207906,,-0.001806682,,0.0031962849,,0.9999904036521912)],Time,Interval:,0.008525,Running,Time:,9.049994,,,,,,,
[(340,,44,,15,,21,,4.725894928,,1.6957617998,,1.9022315741,,-0.0022517846,,-0.0019257669,,0.0031232361,,0.9999913573265076)],Time,Interval:,0.008524,Running,Time:,2.807989,,,,,,,
[(348,,44,,15,,21,,4.725903511,,1.6957588196,,1.9022204876,,-0.0022432015,,-0.0018098046,,0.0031569705,,0.999991238117218)],Time,Interval:,0.008521,Running,Time:,8.533106,,,,,,,
[(357,,44,,15,,21,,4.7258806229,,1.695761919,,1.902271986,,-0.0022220549,,-0.0018747537,,0.0030907062,,0.9999905824661255)],Time,Interval:,0.008521,Running,Time:,10.425214,,,,,,,
[(365,,44,,15,,21,,4.7258849144,,1.6956555843,,1.9022500515,,-0.0022328696,,-0.0017791947,,0.0031975736,,0.9999910593032837)],Time,Interval:,0.008519,Running,Time:,15.316724,,,,,,,
[(373,,44,,15,,21,,4.725892067,,1.6957998276,,1.9022382498,,-0.0021752694,,-0.0018004507,,0.0029591215,,0.9999915957450867)],Time,Interval:,0.008518,Running,Time:,2.841836,,,,,,,
[(382,,44,,15,,21,,4.725892067,,1.6956247091,,1.9022635221,,-0.0022140387,,-0.0017866563,,0.0031672076,,0.9999908804893494)],Time,Interval:,0.008518,Running,Time:,5.324953,,,,,,,
[(390,,44,,15,,21,,4.7259244919,,1.695805788,,1.9022641182,,-0.0023021053,,-0.0016587068,,0.0028292877,,0.9999909400939941)],Time,Interval:,0.008518,Running,Time:,5.958571,,,,,,,
[(398,,44,,15,,21,,4.7259302139,,1.6956272125,,1.9022735357,,-0.0022196609,,-0.0017746367,,0.0031887612,,0.9999907612800598)],Time,Interval:,0.008518,Running,Time:,10.982919,,,,,,,
[(407,,44,,15,,21,,4.7259283066,,1.6957665682,,1.902213335,,-0.0022363605,,-0.0018299798,,0.0031466233,,0.9999907612800598)],Time,Interval:,0.008518,Running,Time:,15.083428,,,,,,,
[(415,,44,,15,,21,,4.7258563042,,1.6957404613,,1.9022530317,,-0.0022297194,,-0.0016587647,,0.0030699898,,0.9999911189079285)],Time,Interval:,0.008517,Running,Time:,3.341602,,,,,,,
[(423,,44,,15,,21,,4.7259392738,,1.6957728863,,1.9022479057,,-0.0024236003,,-0.0016893119,,0.0031194307,,0.9999908804893494)],Time,Interval:,0.008516,Running,Time:,7.008461,,,,,,,
[(432,,44,,15,,21,,4.7259287834,,1.6957578659,,1.9022396803,,-0.002227891,,-0.0017964902,,0.0031196205,,0.9999917149543762)],Time,Interval:,0.008515,Running,Time:,0.291227,,,,,,,
[(440,,44,,15,,21,,4.7259168625,,1.6957132816,,1.9022428989,,-0.0022088957,,-0.0017596412,,0.0031163229,,0.9999905228614807)],Time,Interval:,0.008514,Running,Time:,1.191468,,,,,,,
[(448,,44,,15,,21,,4.7259469032,,1.6957451105,,1.9022721052,,-0.0021998612,,-0.001695713,,0.0031103622,,0.9999910593032837)],Time,Interval:,0.008514,Running,Time:,9.849955,,,,,,,
[(457,,44,,15,,21,,4.7258343697,,1.6956548691,,1.9022477865,,-0.0022103351,,-0.0018292898,,0.0030959665,,0.9999911189079285)],Time,Interval:,0.008514,Running,Time:,14.133628,,,,,,,
[(465,,44,,15,,21,,4.7259106636,,1.6957826614,,1.9022340775,,-0.0022293802,,-0.0018790648,,0.0031213905,,0.9999909996986389)],Time,Interval:,0.008513,Running,Time:,3.433889,,,,,,,
[(473,,44,,15,,21,,4.7259497643,,1.6957441568,,1.9022088051,,-0.0022832812,,-0.0017790953,,0.0032016649,,0.9999909400939941)],Time,Interval:,0.008513,Running,Time:,11.375087,,,,,,,
[(482,,44,,15,,21,,4.7258782387,,1.6957813501,,1.9022102356,,-0.0021746592,,-0.0018774628,,0.0029643818,,0.9999909400939941)],Time,Interval:,0.008512,Running,Time:,6.892034,,,,,,,
[(490,,44,,15,,21,,4.7259607315,,1.6957601309,,1.9022346735,,-0.002228454,,-0.0017956888,,0.0031209036,,0.9999908208847046)],Time,Interval:,0.008512,Running,Time:,13.691707,,,,,,,
[(498,,44,,15,,21,,4.7259402275,,1.6956179142,,1.9022787809,,-0.0022289203,,-0.0017476889,,0.0031408514,,0.9999907612800598)],Time,Interval:,0.008511,Running,Time:,14.775102,,,,,,,
[(506,,44,,15,,21,,4.7259573936,,1.6957515478,,1.9022746086,,-0.0023893898,,-0.0016661463,,0.0030775853,,0.9999908208847046)],Time,Interval:,0.008509,Running,Time:,15.158311,,,,,,,
[(515,,44,,15,,21,,4.7259173393,,1.6957759857,,1.9022301435,,-0.0022561392,,-0.0018410553,,0.0031908262,,0.9999907612800598)],Time,Interval:,0.008508,Running,Time:,7.991259,,,,,,,
[(523,,44,,15,,21,,4.7259192467,,1.6956403255,,1.9022737741,,-0.0022241781,,-0.0017847043,,0.0032096766,,0.9999907612800598)],Time,Interval:,0.008507,Running,Time:,12.416459,,,,,,,
[(532,,44,,15,,21,,4.7258749008,,1.6957901716,,1.9022336006,,-0.0021813842,,-0.0018542904,,0.0029877722,,0.9999914169311523)],Time,Interval:,0.008507,Running,Time:,12.883249,,,,,,,
[(540,,44,,15,,21,,4.7259545326,,1.6957513094,,1.9022684097,,-0.0022176043,,-0.0018311301,,0.0031612553,,0.9999904632568359)],Time,Interval:,0.008507,Running,Time:,13.508369,,,,,,,
[(548,,44,,15,,21,,4.7259192467,,1.6957360506,,1.9022881985,,-0.0022156409,,-0.00180242,,0.0030057845,,0.9999905824661255)],Time,Interval:,0.008507,Running,Time:,14.032835,,,,,,,
[(557,,44,,15,,21,,4.7259874344,,1.6957470179,,1.9022495747,,-0.00222091,,-0.0018832975,,0.0031163874,,0.9999912977218628)],Time,Interval:,0.008506,Running,Time:,3.95033,,,,,,,
[(565,,44,,15,,21,,4.7259821892,,1.6957514286,,1.902244091,,-0.0022450683,,-0.001789395,,0.003167653,,0.9999908208847046)],Time,Interval:,0.008504,Running,Time:,0.866044,,,,,,,
[(573,,44,,15,,21,,4.7259659767,,1.695769906,,1.9023356438,,-0.002285498,,-0.0016198193,,0.0028371476,,0.9999909400939941)],Time,Interval:,0.008504,Running,Time:,8.041773,,,,,,,
[(582,,44,,15,,21,,4.7258906364,,1.6957495213,,1.9022233486,,-0.0022039858,,-0.0018847429,,0.0031332974,,0.9999910593032837)],Time,Interval:,0.008504,Running,Time:,13.37535,,,,,,,
[(590,,44,,15,,21,,4.7257938385,,1.6956723928,,1.9022625685,,-0.0022346766,,-0.0018714599,,0.0030872317,,0.9999908208847046)],Time,Interval:,0.008503,Running,Time:,5.10843,,,,,,,
[(598,,44,,15,,21,,4.7258958817,,1.6957565546,,1.9022301435,,-0.0021920765,,-0.0018912303,,0.0030370066,,0.9999915361404419)],Time,Interval:,0.008503,Running,Time:,8.249654,,,,,,,
[(607,,44,,15,,21,,4.7258062363,,1.6956361532,,1.9022470713,,-0.0022878973,,-0.0019449702,,0.0031735483,,0.9999909400939941)],Time,Interval:,0.008503,Running,Time:,16.366705,,,,,,,
[(615,,44,,15,,21,,4.7259135246,,1.6957695484,,1.9022455215,,-0.0023704658,,-0.0018409734,,0.0030314119,,0.999990701675415)],Time,Interval:,0.008502,Running,Time:,13.068148,,,,,,,
[(623,,44,,15,,21,,4.7259440422,,1.6957617998,,1.90224123,,-0.0022546328,,-0.0017549229,,0.0032117239,,0.999991238117218)],Time,Interval:,0.008499,Running,Time:,11.066663,,,,,,,
[(632,,44,,15,,21,,4.7259678841,,1.6957259178,,1.9022839069,,-0.0023668071,,-0.001747052,,0.0031825064,,0.999990701675415)],Time,Interval:,0.008498,Running,Time:,12.333066,,,,,,,
[(640,,44,,15,,21,,4.7258658409,,1.695772171,,1.9022312164,,-0.0023488819,,-0.0017485785,,0.0030070324,,0.9999908804893494)],Time,Interval:,0.008496,Running,Time:,1.799434,,,,,,,
[(648,,44,,15,,21,,4.7258601189,,1.6957563162,,1.9022547007,,-0.002349633,,-0.0019144198,,0.0029714052,,0.9999909996986389)],Time,Interval:,0.008496,Running,Time:,13.150221,,,,,,,
[(657,,44,,15,,21,,4.7258844376,,1.6957527399,,1.9022138119,,-0.0022456592,,-0.0018909976,,0.0032102547,,0.9999904632568359)],Time,Interval:,0.008495,Running,Time:,3.716505,,,,,,,
[(665,,44,,15,,21,,4.7259364128,,1.6956359148,,1.9022814035,,-0.0022947597,,-0.0016144923,,0.0031430055,,0.9999914169311523)],Time,Interval:,0.008493,Running,Time:,5.725363,,,,,,,
[(673,,44,,15,,21,,4.7259836197,,1.6957565546,,1.9022558928,,-0.0022514863,,-0.0018544288,,0.0031556862,,0.9999911785125732)],Time,Interval:,0.00849,Running,Time:,10.575339,,,,,,,
[(682,,44,,15,,21,,4.7259202003,,1.6956521273,,1.9023041725,,-0.0023695754,,-0.0017371841,,0.0031127837,,0.9999908208847046)],Time,Interval:,0.00849,Running,Time:,13.316857,,,,,,,
[(690,,44,,15,,21,,4.7259988785,,1.6957343817,,1.9022866488,,-0.002255046,,-0.001861277,,0.0032054812,,0.9999911785125732)],Time,Interval:,0.008488,Running,Time:,6.016846,,,,,,,
[(699,,44,,15,,21,,4.7259116173,,1.6957701445,,1.9022446871,,-0.0022504686,,-0.0018942241,,0.0030733522,,0.9999918341636658)],Time,Interval:,0.008488,Running,Time:,7.734721,,,,,,,
[(707,,44,,15,,21,,4.7259173393,,1.6956541538,,1.9022728205,,-0.0022801545,,-0.0017383572,,0.0031107385,,0.9999911785125732)],Time,Interval:,0.008488,Running,Time:,12.350497,,,,,,,
[(715,,44,,15,,21,,4.7258887291,,1.6957587004,,1.9021978378,,-0.0023025628,,-0.002000561,,0.0031271311,,0.9999907612800598)],Time,Interval:,0.008488,Running,Time:,15.266812,,,,,,,
[(724,,44,,15,,21,,4.7258386612,,1.6957570314,,1.9022117853,,-0.0022586605,,-0.0018971142,,0.0031965501,,0.9999920129776001)],Time,Interval:,0.008487,Running,Time:,13.349815,,,,,,,
[(731,,44,,15,,21,,4.7258615494,,1.6956552267,,1.9022727013,,-0.0023587169,,-0.0017539255,,0.0030469333,,0.9999909400939941)],Time,Interval:,0.008486,Running,Time:,9.708392,,,,,,,
[(740,,44,,15,,21,,4.7259707451,,1.695734024,,1.9022682905,,-0.00220401,,-0.0017010374,,0.0031130314,,0.9999918341636658)],Time,Interval:,0.008485,Running,Time:,6.3418,,,,,,,
[(749,,44,,15,,21,,4.7259011269,,1.695764184,,1.9022226334,,-0.0022549569,,-0.0019179067,,0.003093591,,0.9999909996986389)],Time,Interval:,0.008484,Running,Time:,3.858347,,,,,,,
[(757,,44,,15,,21,,4.7259869576,,1.6957656145,,1.9022624493,,-0.0023606338,,-0.0017114398,,0.0030309421,,0.9999910593032837)],Time,Interval:,0.008484,Running,Time:,6.434355,,,,,,,
[(765,,44,,15,,21,,4.7260222435,,1.6957643032,,1.9022502899,,-0.0022769684,,-0.0018953067,,0.0032126321,,0.9999911785125732)],Time,Interval:,0.008483,Running,Time:,6.083616,,,,,,,
[(773,,44,,15,,21,,4.7259192467,,1.6957406998,,1.9022275209,,-0.0022477775,,-0.0018663313,,0.0032134987,,0.9999906420707703)],Time,Interval:,0.008482,Running,Time:,1.732859,,,,,,,
[(782,,44,,15,,21,,4.7259268761,,1.6957650185,,1.9022378922,,-0.0022553888,,-0.001876796,,0.0032466298,,0.9999909400939941)],Time,Interval:,0.008482,Running,Time:,4.766673,,,,,,,
[(790,,44,,15,,21,,4.7259221077,,1.6957622766,,1.9022189379,,-0.0022451677,,-0.0017904841,,0.0031726423,,0.999990701675415)],Time,Interval:,0.008482,Running,Time:,15.741317,,,,,,,
[(798,,44,,15,,21,,4.7259011269,,1.6956568956,,1.9022843838,,-0.0022377535,,-0.001717585,,0.0032488368,,0.9999907612800598)],Time,Interval:,0.008481,Running,Time:,7.484618,,,,,,,
[(807,,44,,15,,21,,4.7259602547,,1.6957445145,,1.9022721052,,-0.0023996828,,-0.0016506899,,0.0031347529,,0.9999911785125732)],Time,Interval:,0.00848,Running,Time:,4.717373,,,,,,,
[(815,,44,,15,,21,,4.7259550095,,1.6956071854,,1.9022847414,,-0.0022282812,,-0.0018300697,,0.0031846708,,0.9999911189079285)],Time,Interval:,0.00848,Running,Time:,11.041951,,,,,,,
[(823,,44,,15,,21,,4.7259516716,,1.6957387924,,1.9022735357,,-0.002163427,,-0.0016935451,,0.0031758375,,0.9999908804893494)],Time,Interval:,0.008479,Running,Time:,8.441946,,,,,,,
[(831,,44,,15,,21,,4.7257828712,,1.6957640648,,1.9022984505,,-0.0022809894,,-0.0020139262,,0.0029906197,,0.9999905824661255)],Time,Interval:,0.008479,Running,Time:,11.174889,,,,,,,
[(840,,44,,15,,21,,4.7257781029,,1.6957870722,,1.9022510052,,-0.0023781483,,-0.0018858135,,0.0030524964,,0.9999916553497314)],Time,Interval:,0.008478,Running,Time:,4.524802,,,,,,,
[(849,,44,,15,,21,,4.725877285,,1.69574821,,1.9022140503,,-0.0022381973,,-0.0019592368,,0.0030941209,,0.999990701675415)],Time,Interval:,0.008477,Running,Time:,4.849781,,,,,,,
[(856,,44,,15,,21,,4.7259254456,,1.6957472563,,1.9022384882,,-0.002242039,,-0.0018099806,,0.0031134377,,0.9999906420707703)],Time,Interval:,0.008476,Running,Time:,4.074881,,,,,,,
[(865,,44,,15,,21,,4.7259025574,,1.6957557201,,1.902281642,,-0.00233251,,-0.0017124515,,0.0029865219,,0.9999910593032837)],Time,Interval:,0.008476,Running,Time:,13.633055,,,,,,,
[(873,,44,,15,,21,,4.7259244919,,1.6957439184,,1.9022796154,,-0.0023606303,,-0.0016681728,,0.0030261665,,0.9999911785125732)],Time,Interval:,0.008475,Running,Time:,5.30862,,,,,,,
[(882,,44,,15,,21,,4.7258887291,,1.6957654953,,1.9022282362,,-0.0022395796,,-0.0018907852,,0.0031075312,,0.9999905228614807)],Time,Interval:,0.008475,Running,Time:,9.308303,,,,,,,
[(890,,44,,15,,21,,4.7259774208,,1.6957623959,,1.9022465944,,-0.0022058228,,-0.0017120672,,0.0030436574,,0.9999913573265076)],Time,Interval:,0.008474,Running,Time:,0.766122,,,,,,,
[(898,,44,,15,,21,,4.7258906364,,1.6957529783,,1.9022337198,,-0.0022517296,,-0.0019355075,,0.0031057596,,0.9999914765357971)],Time,Interval:,0.008473,Running,Time:,2.724956,,,,,,,
[(906,,44,,15,,21,,4.7259392738,,1.6956701279,,1.902297616,,-0.0022116262,,-0.0017780493,,0.0031450472,,0.9999904036521912)],Time,Interval:,0.008471,Running,Time:,7.29181,,,,,,,
[(915,,44,,15,,21,,4.7259960175,,1.6956039667,,1.9022905827,,-0.0022473184,,-0.0017260758,,0.0032268837,,0.9999910593032837)],Time,Interval:,0.008471,Running,Time:,7.941077,,,,,,,
[(923,,44,,15,,21,,4.7258701324,,1.6958352327,,1.9022802114,,-0.0021698144,,-0.0018933403,,0.0028646132,,0.9999910593032837)],Time,Interval:,0.008471,Running,Time:,12.600002,,,,,,,
[(931,,44,,15,,21,,4.7258658409,,1.6957345009,,1.9022872448,,-0.0021686209,,-0.0019262988,,0.0029617103,,0.9999904632568359)],Time,Interval:,0.008471,Running,Time:,13.825022,,,,,,,
[(940,,44,,15,,21,,4.7258267403,,1.695753336,,1.9022805691,,-0.0022800581,,-0.0019463494,,0.0031327512,,0.9999906420707703)],Time,Interval:,0.00847,Running,Time:,9.283484,,,,,,,
[(949,,44,,15,,21,,4.7259397507,,1.6957614422,,1.902254343,,-0.0023638457,,-0.001694984,,0.0030647139,,0.9999907612800598)],Time,Interval:,0.00847,Running,Time:,12.891719,,,,,,,
[(957,,44,,15,,21,,4.725836277,,1.6957412958,,1.9022023678,,-0.0022293981,,-0.0018883327,,0.0030839175,,0.999990701675415)],Time,Interval:,0.00847,Running,Time:,16.566441,,,,,,,
[(965,,44,,15,,21,,4.7258725166,,1.6957457066,,1.9022445679,,-0.0022122343,,-0.0018998462,,0.0031645973,,0.9999908804893494)],Time,Interval:,0.008469,Running,Time:,0.616213,,,,,,,
[(973,,44,,15,,21,,4.7258820534,,1.6957600117,,1.9022592306,,-0.0023765475,,-0.001838943,,0.0030273215,,0.999991238117218)],Time,Interval:,0.008467,Running,Time:,3.366371,,,,,,,
[(982,,44,,15,,21,,4.7258939743,,1.695707202,,1.9022651911,,-0.0022308326,,-0.0018934215,,0.0031439306,,0.9999908804893494)],Time,Interval:,0.008467,Running,Time:,5.643458,,,,,,,
[(990,,44,,15,,21,,4.7259287834,,1.695753336,,1.9022469521,,-0.0023003612,,-0.0019913621,,0.0031180836,,0.9999905824661255)],Time,Interval:,0.008467,Running,Time:,9.333339,,,,,,,
[(998,,44,,15,,21,,4.7259483337,,1.6957337856,,1.902261138,,-0.002235645,,-0.0017830193,,0.0031766091,,0.9999905824661255)],Time,Interval:,0.008466,Running,Time:,14.858664,,,,,,,
[(7,,45,,15,,21,,4.7259306908,,1.6957557201,,1.9022233486,,-0.0022339728,,-0.0018242809,,0.0031382563,,0.9999907612800598)],Time,Interval:,0.008465,Running,Time:,7.258307,,,,,,,
[(15,,45,,15,,21,,4.7259168625,,1.6957496405,,1.9022079706,,-0.0022300342,,-0.001756808,,0.0031614921,,0.9999908208847046)],Time,Interval:,0.008465,Running,Time:,13.64152,,,,,,,
