hello :-)!	Time Interval: 1479086849.711410	Running Time: 0.000000
[(0.7683635950088501,), (1.4173989295959473,), (1.7733114957809448,)]	Time Interval: 0.008709	Running Time: 16.932076
[(0.7676161527633667,), (1.428736686706543,), (1.7727055549621582,)]	Time Interval: 0.008182	Running Time: 16.940258
[(0.7672582268714905,), (1.4388129711151123,), (1.7723311185836792,)]	Time Interval: 0.008833	Running Time: 16.949091
[(0.7670984864234924,), (1.4498481750488281,), (1.7717210054397583,)]	Time Interval: 0.007852	Running Time: 16.956943
[(0.7675742506980896,), (1.460403323173523,), (1.77134108543396,)]	Time Interval: 0.008273	Running Time: 16.965216
[(0.7680435180664062,), (1.4711042642593384,), (1.771156907081604,)]	Time Interval: 0.008103	Running Time: 16.973319
[(0.7682446241378784,), (1.4810576438903809,), (1.7710602283477783,)]	Time Interval: 0.008702	Running Time: 16.982021
[(0.7679848670959473,), (1.4915579557418823,), (1.7707500457763672,)]	Time Interval: 0.007905	Running Time: 16.989926
[(0.7677258849143982,), (1.502078890800476,), (1.7719076871871948,)]	Time Interval: 0.008339	Running Time: 16.998265
[(0.7676102519035339,), (1.5122036933898926,), (1.7709805965423584,)]	Time Interval: 0.009394	Running Time: 17.007659
[(0.7683048248291016,), (1.5228742361068726,), (1.7708128690719604,)]	Time Interval: 0.007143	Running Time: 17.014802
[(0.7685181498527527,)]	Time Interval: 0.002232	Running Time: 17.017034
[(1.7710745334625244,), (0.768488883972168,), (1.5434436798095703,)]	Time Interval: 0.006217	Running Time: 17.023251
[(1.7714502811431885,), (0.7686458230018616,), (1.5539153814315796,)]	Time Interval: 0.008149	Running Time: 17.031400
[(1.7718878984451294,), (0.7682614326477051,), (1.564313292503357,)]	Time Interval: 0.008926	Running Time: 17.040326
[(1.7728322744369507,), (0.7679793834686279,), (1.574524164199829,)]	Time Interval: 0.008558	Running Time: 17.048884
[(1.7734944820404053,), (0.768303632736206,), (1.5851306915283203,)]	Time Interval: 0.007697	Running Time: 17.056581
[(1.7742270231246948,), (0.7682607173919678,), (1.5945168733596802,)]	Time Interval: 0.009163	Running Time: 17.065744
[(1.7751628160476685,), (0.7682350277900696,), (1.605208396911621,)]	Time Interval: 0.007388	Running Time: 17.073132
[(1.7764841318130493,), (0.7684968709945679,), (1.615151286125183,)]	Time Interval: 0.008271	Running Time: 17.081403
[(1.7778315544128418,), (0.7684145569801331,), (1.625191569328308,)]	Time Interval: 0.008367	Running Time: 17.089770
[(1.7790237665176392,), (0.768610417842865,), (1.635640263557434,)]	Time Interval: 0.008770	Running Time: 17.098540
[(1.7800695896148682,), (0.7689085006713867,), (1.6461608409881592,)]	Time Interval: 0.007798	Running Time: 17.106338
[(1.7817003726959229,), (0.7685154676437378,), (1.6565998792648315,)]	Time Interval: 0.008413	Running Time: 17.114751
[(1.7834086418151855,), (0.7687387466430664,), (1.6669578552246094,)]	Time Interval: 0.008231	Running Time: 17.122982
[(1.785196304321289,), (0.7687023878097534,), (1.6772327423095703,)]	Time Interval: 0.008719	Running Time: 17.131701
[(1.7875961065292358,), (0.7692344784736633,), (1.6882017850875854,)]	Time Interval: 0.008570	Running Time: 17.140271
[(1.7890019416809082,), (0.7685632705688477,), (1.6986494064331055,)]	Time Interval: 0.008081	Running Time: 17.148352
[(1.790897250175476,), (0.7692428231239319,), (1.7092701196670532,)]	Time Interval: 0.008630	Running Time: 17.156982
[(1.7923651933670044,), (0.7690044045448303,), (1.719604253768921,)]	Time Interval: 0.008086	Running Time: 17.165068
[(1.795318603515625,), (0.7689430713653564,), (1.729008436203003,)]	Time Interval: 0.007993	Running Time: 17.173061
[(1.7968028783798218,), (0.7684807777404785,), (1.740006923675537,)]	Time Interval: 0.008459	Running Time: 17.181520
[(1.7999231815338135,), (0.7686865329742432,), (1.749990701675415,)]	Time Interval: 0.008611	Running Time: 17.190131
[(1.8024280071258545,), (0.769009530544281,), (1.7603671550750732,)]	Time Interval: 0.008901	Running Time: 17.199032
[(1.804954171180725,), (0.7691735029220581,), (1.7707186937332153,)]	Time Interval: 0.007908	Running Time: 17.206940
[(1.8079564571380615,), (0.7689000964164734,), (1.7806921005249023,)]	Time Interval: 0.010843	Running Time: 17.217783
[(1.81129789352417,), (0.7692399621009827,), (1.7908443212509155,)]	Time Interval: 0.006024	Running Time: 17.223807
[(1.8138240575790405,), (0.768750786781311,), (1.8010929822921753,)]	Time Interval: 0.009543	Running Time: 17.233350
[(1.816955327987671,), (0.7686936259269714,), (1.8118188381195068,)]	Time Interval: 0.007215	Running Time: 17.240565
[(1.8200887441635132,), (0.7687257528305054,), (1.8219321966171265,)]	Time Interval: 0.008973	Running Time: 17.249538
[(1.8229126930236816,), (0.7685340046882629,), (1.831943154335022,)]	Time Interval: 0.007445	Running Time: 17.256983
[(1.8263192176818848,), (0.7690615057945251,), (1.842147946357727,)]	Time Interval: 0.007881	Running Time: 17.264864
[(1.8294966220855713,), (0.7690410017967224,), (1.8522233963012695,)]	Time Interval: 0.008768	Running Time: 17.273632
[(1.832416296005249,), (0.7686922550201416,), (1.8623948097229004,)]	Time Interval: 0.008512	Running Time: 17.282144
[(1.8357428312301636,), (0.768603503704071,), (1.8721086978912354,)]	Time Interval: 0.007763	Running Time: 17.289907
[(1.839295506477356,), (0.7688111066818237,), (1.882680058479309,)]	Time Interval: 0.008823	Running Time: 17.298730
[(1.8428441286087036,), (0.769015371799469,), (1.8922520875930786,)]	Time Interval: 0.008545	Running Time: 17.307275
[(1.8464680910110474,), (0.7688433527946472,), (1.9022349119186401,)]	Time Interval: 0.008327	Running Time: 17.315602
[(1.849791169166565,), (0.7685635089874268,), (1.9120993614196777,)]	Time Interval: 0.007816	Running Time: 17.323418
[(1.8534590005874634,), (0.7687420845031738,), (1.9222400188446045,)]	Time Interval: 0.008522	Running Time: 17.331940
[(1.8571096658706665,), (0.7689627408981323,), (1.9322997331619263,)]	Time Interval: 0.008408	Running Time: 17.340348
[(1.8605767488479614,), (0.7689192891120911,), (1.9422017335891724,)]	Time Interval: 0.008800	Running Time: 17.349148
[(1.8642263412475586,), (0.7688578367233276,), (1.9521604776382446,)]	Time Interval: 0.008243	Running Time: 17.357391
[(1.867864727973938,), (0.7687255144119263,), (1.9619582891464233,)]	Time Interval: 0.008208	Running Time: 17.365599
[(1.8707170486450195,), (0.7684561610221863,), (1.9717096090316772,)]	Time Interval: 0.008314	Running Time: 17.373913
[(1.8738582134246826,), (0.768430769443512,), (1.9797252416610718,)]	Time Interval: 0.007888	Running Time: 17.381801
[(1.8785797357559204,), (0.7687397599220276,), (1.9899948835372925,)]	Time Interval: 0.008798	Running Time: 17.390599
[(1.8818004131317139,), (0.7690683007240295,), (2.000678777694702,)]	Time Interval: 0.008268	Running Time: 17.398867
[(1.8856691122055054,), (0.7690297365188599,), (2.0102243423461914,)]	Time Interval: 0.007522	Running Time: 17.406389
[(1.8894010782241821,), (0.7690072059631348,), (2.0200235843658447,)]	Time Interval: 0.008656	Running Time: 17.415045
[(1.8929574489593506,), (0.7691515684127808,), (2.0300679206848145,)]	Time Interval: 0.008064	Running Time: 17.423109
[(1.8965895175933838,), (0.7692837119102478,), (2.0401504039764404,)]	Time Interval: 0.008886	Running Time: 17.431995
[(1.8999027013778687,), (0.768732488155365,), (2.0494093894958496,)]	Time Interval: 0.017128	Running Time: 17.449123
[(1.9039806127548218,), (0.7688117623329163,), (2.058624505996704,)]	Time Interval: 0.002026	Running Time: 17.451149
[(1.907216191291809,), (0.7681387662887573,), (2.0683658123016357,)]	Time Interval: 0.006215	Running Time: 17.457364
[(1.9105584621429443,), (0.7684458494186401,), (2.0785105228424072,)]	Time Interval: 0.008410	Running Time: 17.465774
[(1.9139137268066406,), (0.7683735489845276,), (2.0877320766448975,)]	Time Interval: 0.007630	Running Time: 17.473404
[(1.9178038835525513,), (0.7688447833061218,), (2.097592353820801,)]	Time Interval: 0.008220	Running Time: 17.481624
[(1.9214696884155273,), (0.7686664462089539,), (2.1069512367248535,)]	Time Interval: 0.008461	Running Time: 17.490085
[(1.9246017932891846,), (0.768427848815918,), (2.1162514686584473,)]	Time Interval: 0.009113	Running Time: 17.499198
[(1.9287080764770508,), (0.7681395411491394,), (2.1266496181488037,)]	Time Interval: 0.007693	Running Time: 17.506891
[(1.9322726726531982,), (0.7687153816223145,), (2.1366355419158936,)]	Time Interval: 0.008872	Running Time: 17.515763
[(1.9358880519866943,), (0.7681666612625122,), (2.145749092102051,)]	Time Interval: 0.008047	Running Time: 17.523810
[(1.9395023584365845,), (0.7689872980117798,), (2.1557376384735107,)]	Time Interval: 0.008261	Running Time: 17.532071
[(1.9432296752929688,), (0.7686907649040222,)]	Time Interval: 0.008963	Running Time: 17.541034
[(1.9468330144882202,), (0.7690370678901672,)]	Time Interval: 0.009089	Running Time: 17.550123
[(2.1741044521331787,), (1.950303554534912,), (0.7693250179290771,)]	Time Interval: 0.006661	Running Time: 17.556784
[(2.1834311485290527,), (1.9538203477859497,), (0.7691583633422852,)]	Time Interval: 0.007770	Running Time: 17.564554
[(2.1927590370178223,), (1.957642912864685,), (0.7694728374481201,)]	Time Interval: 0.009113	Running Time: 17.573667
[(2.2008450031280518,), (1.9611412286758423,), (0.7692269682884216,)]	Time Interval: 0.008647	Running Time: 17.582314
[(2.209907054901123,), (1.9645881652832031,), (0.7692460417747498,)]	Time Interval: 0.007633	Running Time: 17.589947
[(2.219339370727539,), (1.9666169881820679,), (0.7696582674980164,)]	Time Interval: 0.008513	Running Time: 17.598460
[(2.229043960571289,), (1.9704288244247437,), (0.7699128985404968,)]	Time Interval: 0.008687	Running Time: 17.607147
[(2.238907814025879,), (1.974097728729248,), (0.769856333732605,)]	Time Interval: 0.008218	Running Time: 17.615365
[(2.247929334640503,), (1.9775935411453247,), (0.7693853378295898,)]	Time Interval: 0.007904	Running Time: 17.623269
[(2.257561683654785,), (1.9816070795059204,), (0.7693901062011719,)]	Time Interval: 0.008819	Running Time: 17.632088
[(2.266366720199585,), (1.9848371744155884,), (0.7694361805915833,)]	Time Interval: 0.008355	Running Time: 17.640443
[(2.275624990463257,), (1.9891202449798584,), (0.7698830366134644,)]	Time Interval: 0.007679	Running Time: 17.648122
[(2.285628318786621,)]	Time Interval: 0.008563	Running Time: 17.656685
[(0.7703627943992615,), (2.293952226638794,), (1.9961258172988892,)]	Time Interval: 0.008780	Running Time: 17.665465
[(0.7701388001441956,), (2.3027284145355225,), (1.999729037284851,)]	Time Interval: 0.007872	Running Time: 17.673337
[(0.7699266076087952,), (2.312370538711548,), (2.0030431747436523,)]	Time Interval: 0.008168	Running Time: 17.681505
[(0.7703238129615784,), (2.3217859268188477,), (2.0065267086029053,)]	Time Interval: 0.008554	Running Time: 17.690059
[(0.7704946398735046,), (2.3309378623962402,), (2.009885311126709,)]	Time Interval: 0.008681	Running Time: 17.698740
[(0.7707005143165588,), (2.3402059078216553,), (2.0133769512176514,)]	Time Interval: 0.007470	Running Time: 17.706210
[(0.7706615328788757,), (2.349485158920288,), (2.016633987426758,)]	Time Interval: 0.009023	Running Time: 17.715233
[(0.7706780433654785,), (2.3584563732147217,), (2.0187766551971436,)]	Time Interval: 0.007576	Running Time: 17.722809
[(0.7707753777503967,), (2.367094039916992,), (2.0221171379089355,)]	Time Interval: 0.009017	Running Time: 17.731826
[(0.7702205777168274,), (2.3762171268463135,), (2.026139497756958,)]	Time Interval: 0.008414	Running Time: 17.740240
[(0.7701788544654846,), (2.384089231491089,), (2.029646158218384,)]	Time Interval: 0.008140	Running Time: 17.748380
[(0.7703761458396912,), (2.393383026123047,), (2.0343034267425537,)]	Time Interval: 0.008904	Running Time: 17.757284
[(0.7700416445732117,), (2.404025077819824,), (2.0353522300720215,)]	Time Interval: 0.007803	Running Time: 17.765087
[(0.7709490656852722,), (2.4125611782073975,), (2.0353522300720215,)]	Time Interval: 0.007874	Running Time: 17.772961
[(0.7709490656852722,), (2.4125611782073975,), (2.041973114013672,)]	Time Interval: 0.008475	Running Time: 17.781436
[(0.7709283828735352,), (2.430574655532837,), (2.041973114013672,)]	Time Interval: 0.008921	Running Time: 17.790357
[(0.7709283828735352,), (2.430574655532837,), (2.048909902572632,)]	Time Interval: 0.007374	Running Time: 17.797731
[(0.7711772918701172,), (2.44853138923645,), (2.048909902572632,)]	Time Interval: 0.008401	Running Time: 17.806132
[(0.7711772918701172,), (2.44853138923645,), (2.0556275844573975,)]	Time Interval: 0.008851	Running Time: 17.814983
[(0.7714236378669739,), (2.466139078140259,), (2.0556275844573975,)]	Time Interval: 0.008988	Running Time: 17.823971
[(0.7714236378669739,), (2.466139078140259,), (2.062333345413208,)]	Time Interval: 0.008496	Running Time: 17.832467
[(0.7715766429901123,), (2.4842782020568848,), (2.067903518676758,)]	Time Interval: 0.022070	Running Time: 17.854537
[(0.7711650729179382,), (2.4936106204986572,), (2.0692975521087646,)]	Time Interval: 0.000057	Running Time: 17.854594
[(0.7709829211235046,), (2.5025765895843506,), (2.0724167823791504,)]	Time Interval: 0.001938	Running Time: 17.856532
[(0.7711206674575806,), (2.5116090774536133,), (2.0778214931488037,)]	Time Interval: 0.008256	Running Time: 17.864788
[(0.7711495757102966,), (2.520726203918457,), (2.0790793895721436,)]	Time Interval: 0.007988	Running Time: 17.872776
[(0.7717676758766174,), (2.529463291168213,), (2.084258794784546,)]	Time Interval: 0.008926	Running Time: 17.881702
[(0.7714323997497559,), (2.538296699523926,), (2.085282802581787,)]	Time Interval: 0.007822	Running Time: 17.889524
[(0.7712156772613525,), (2.5470354557037354,), (2.085282802581787,)]	Time Interval: 0.008549	Running Time: 17.898073
[(0.7712156772613525,), (2.5470354557037354,), (2.0916907787323,)]	Time Interval: 0.008376	Running Time: 17.906449
[(0.7708216309547424,), (2.5645382404327393,), (2.0916907787323,)]	Time Interval: 0.008262	Running Time: 17.914711
[(0.7708216309547424,), (2.5645382404327393,), (2.0916907787323,)]	Time Interval: 0.007911	Running Time: 17.922622
[(0.7708216309547424,), (2.5645382404327393,), (2.0916907787323,)]	Time Interval: 0.008559	Running Time: 17.931181
[(0.7708216309547424,), (2.5645382404327393,), (2.1045634746551514,)]	Time Interval: 0.008429	Running Time: 17.939610
[(0.7715827822685242,), (2.599515199661255,), (2.1101932525634766,)]	Time Interval: 0.008246	Running Time: 17.947856
[(0.7718059420585632,), (2.6091091632843018,), (2.111306667327881,)]	Time Interval: 0.008051	Running Time: 17.955907
[(0.7719577550888062,), (2.6171438694000244,), (2.1170668601989746,)]	Time Interval: 0.008578	Running Time: 17.964485
[(0.7716607451438904,), (2.6260979175567627,), (2.1180107593536377,)]	Time Interval: 0.020566	Running Time: 17.985051
[(0.7714793086051941,), (2.63482403755188,), (2.1180107593536377,)]	Time Interval: 0.000039	Running Time: 17.985090
[(0.7714793086051941,), (2.63482403755188,), (2.1264703273773193,)]	Time Interval: 0.004503	Running Time: 17.989593
[(0.7726345658302307,), (2.652750015258789,), (2.129720449447632,)]	Time Interval: 0.008423	Running Time: 17.998016
[(0.7727988958358765,), (2.661466121673584,), (2.1308605670928955,)]	Time Interval: 0.007961	Running Time: 18.005977
[(0.7721261382102966,), (2.6695022583007812,), (2.1308605670928955,)]	Time Interval: 0.008195	Running Time: 18.014172
[(0.7721261382102966,), (2.6695022583007812,), (2.1308605670928955,)]	Time Interval: 0.008484	Running Time: 18.022656
[(0.7721261382102966,), (2.6695022583007812,), (2.1308605670928955,)]	Time Interval: 0.008252	Running Time: 18.030908
[(0.7721261382102966,), (2.6695022583007812,), (2.1308605670928955,)]	Time Interval: 0.008485	Running Time: 18.039393
[(0.7721261382102966,), (2.6695022583007812,), (2.145031452178955,)]	Time Interval: 0.008961	Running Time: 18.048354
[(0.7715896964073181,), (2.7115638256073,), (2.1520705223083496,)]	Time Interval: 0.008283	Running Time: 18.056637
[(0.772217333316803,), (2.7214574813842773,), (2.1520705223083496,)]	Time Interval: 0.007862	Running Time: 18.064499
[(0.772217333316803,), (2.7214574813842773,), (2.1561665534973145,)]	Time Interval: 0.008168	Running Time: 18.072667
[(0.7724620699882507,), (2.7386322021484375,), (2.1561665534973145,)]	Time Interval: 0.008494	Running Time: 18.081161
[(0.7724620699882507,), (2.7386322021484375,), (2.1561665534973145,)]	Time Interval: 0.008357	Running Time: 18.089518
[(0.7724620699882507,), (2.7386322021484375,), (2.1561665534973145,)]	Time Interval: 0.008286	Running Time: 18.097804
[(0.7724620699882507,), (2.7386322021484375,), (2.1561665534973145,)]	Time Interval: 0.008150	Running Time: 18.105954
[(0.7724620699882507,), (2.7386322021484375,), (2.1561665534973145,)]	Time Interval: 0.019266	Running Time: 18.125220
[(0.7724620699882507,), (2.7386322021484375,), (2.1561665534973145,)]	Time Interval: 0.002015	Running Time: 18.127235
[(0.7724620699882507,), (2.7386322021484375,), (2.179724931716919,)]	Time Interval: 0.004224	Running Time: 18.131459
[(0.7717640399932861,), (2.798274278640747,), (2.1830737590789795,)]	Time Interval: 0.007872	Running Time: 18.139331
